#Firmware: Speeduino 2021.09-dev

0.0,0.0,0.0,0.0,18748.52,18748.52,3.544,18748.52
1.0,0.0,0.0,0.0,18751.46,18751.46,2.94,18751.46
0.0,0.0,0.0,0.0,18756.46,18756.46,5.0,18756.46
1.0,0.0,0.0,0.0,18759.62,18759.62,3.16,18759.62
0.0,0.0,0.0,0.0,18763.42,18763.42,3.8,18763.42
1.0,0.0,0.0,0.0,18766.516,18766.516,3.096,18766.516
0.0,0.0,0.0,0.0,18771.74,18771.74,5.224,18771.74
1.0,0.0,0.0,0.0,18774.852,18774.852,3.112,18774.852
0.0,0.0,0.0,0.0,18779.176,18779.176,4.324,18779.176
1.0,0.0,0.0,0.0,18782.549,18782.549,3.372,18782.549
0.0,0.0,0.0,0.0,18787.469,18787.469,4.92,18787.469
1.0,0.0,0.0,0.0,18790.717,18790.717,3.248,18790.717
0.0,0.0,0.0,0.0,18795.473,18795.473,4.756,18795.473
1.0,0.0,0.0,0.0,18798.977,18798.977,3.504,18798.977
0.0,0.0,0.0,0.0,18803.46,18803.46,4.484,18803.46
1.0,0.0,0.0,0.0,18806.656,18806.656,3.196,18806.656
0.0,0.0,0.0,0.0,18810.928,18810.928,4.272,18810.928
1.0,0.0,0.0,0.0,18813.885,18813.885,2.956,18813.885
0.0,0.0,0.0,0.0,18817.588,18817.588,3.704,18817.588
1.0,0.0,0.0,0.0,18820.172,18820.172,2.584,18820.172
0.0,0.0,0.0,0.0,18823.465,18823.465,3.292,18823.465
1.0,0.0,0.0,0.0,18825.793,18825.793,2.328,18825.793
0.0,0.0,0.0,0.0,18828.725,18828.725,2.932,18828.725
1.0,0.0,0.0,0.0,18830.912,18830.912,2.188,18830.912
0.0,0.0,0.0,0.0,18833.48,18833.48,2.568,18833.48
1.0,0.0,0.0,0.0,18835.496,18835.496,2.016,18835.496
0.0,0.0,0.0,0.0,18838.031,18838.031,2.536,18838.031
1.0,0.0,0.0,0.0,18839.965,18839.965,1.932,18839.965
0.0,0.0,0.0,0.0,18842.336,18842.336,2.372,18842.336
1.0,0.0,0.0,0.0,18844.145,18844.145,1.808,18844.145
1.0,1.0,0.0,0.0,19109.775,19109.775,265.632,19109.775
0.0,1.0,0.0,0.0,19112.54,19112.54,2.764,19112.54
1.0,1.0,0.0,0.0,19114.736,19114.736,2.196,19114.736
0.0,1.0,0.0,0.0,19118.004,19118.004,3.268,19118.004
1.0,1.0,0.0,0.0,19120.432,19120.432,2.428,19120.432
0.0,1.0,0.0,0.0,19124.076,19124.076,3.644,19124.076
1.0,1.0,0.0,0.0,19126.871,19126.871,2.796,19126.871
0.0,1.0,0.0,0.0,19131.096,19131.096,4.224,19131.096
1.0,1.0,0.0,0.0,19133.729,19133.729,2.632,19133.729
0.0,1.0,0.0,0.0,19136.912,19136.912,3.184,19136.912
1.0,1.0,0.0,0.0,19139.367,19139.367,2.456,19139.367
0.0,1.0,0.0,0.0,19143.02,19143.02,3.652,19143.02
1.0,1.0,0.0,0.0,19145.896,19145.896,2.876,19145.896
0.0,1.0,0.0,0.0,19149.947,19149.947,4.052,19149.947
1.0,1.0,0.0,0.0,19152.504,19152.504,2.556,19152.504
0.0,1.0,0.0,0.0,19156.012,19156.012,3.508,19156.012
1.0,1.0,0.0,0.0,19158.809,19158.809,2.796,19158.809
0.0,1.0,0.0,0.0,19163.012,19163.012,4.204,19163.012
1.0,1.0,0.0,0.0,19165.852,19165.852,2.84,19165.852
0.0,1.0,0.0,0.0,19169.5,19169.5,3.648,19169.5
1.0,1.0,0.0,0.0,19172.316,19172.316,2.816,19172.316
0.0,1.0,0.0,0.0,19175.96,19175.96,3.644,19175.96
1.0,1.0,0.0,0.0,19178.78,19178.78,2.82,19178.78
0.0,1.0,0.0,0.0,19182.656,19182.656,3.876,19182.656
1.0,1.0,0.0,0.0,19185.396,19185.396,2.74,19185.396
0.0,1.0,0.0,0.0,19188.9,19188.9,3.504,19188.9
1.0,1.0,0.0,0.0,19191.412,19191.412,2.512,19191.412
0.0,1.0,0.0,0.0,19194.633,19194.633,3.22,19194.633
1.0,1.0,0.0,0.0,19197.004,19197.004,2.372,19197.004
0.0,1.0,0.0,0.0,19200.049,19200.049,3.044,19200.049
1.0,1.0,0.0,0.0,19202.252,19202.252,2.204,19202.252
0.0,1.0,0.0,0.0,19204.9,19204.9,2.648,19204.9
1.0,1.0,0.0,0.0,19206.977,19206.977,2.076,19206.977
0.0,1.0,0.0,0.0,19209.652,19209.652,2.676,19209.652
1.0,1.0,0.0,0.0,19211.652,19211.652,2.0,19211.652
0.0,1.0,0.0,0.0,19214.2,19214.2,2.548,19214.2
1.0,1.0,0.0,0.0,19216.145,19216.145,1.944,19216.145
0.0,1.0,0.0,0.0,19218.668,19218.668,2.524,19218.668
1.0,1.0,0.0,0.0,19225.389,19225.389,6.72,19225.389
0.0,1.0,0.0,0.0,19232.512,19232.512,7.124,19232.512
1.0,1.0,0.0,0.0,19234.637,19234.637,2.124,19234.637
0.0,1.0,0.0,0.0,19237.48,19237.48,2.844,19237.48
1.0,1.0,0.0,0.0,19239.74,19239.74,2.26,19239.74
1.0,0.0,1.0,0.0,19240.492,19240.492,0.752,19240.492
0.0,0.0,0.0,0.0,19242.867,19242.867,2.376,19242.867
1.0,0.0,0.0,0.0,19245.377,19245.377,2.508,19245.377
0.0,0.0,0.0,0.0,19249.191,19249.191,3.816,19249.191
1.0,0.0,0.0,0.0,19252.1,19252.1,2.908,19252.1
0.0,0.0,0.0,0.0,19256.115,19256.115,4.016,19256.115
1.0,0.0,0.0,0.0,19258.645,19258.645,2.528,19258.645
0.0,0.0,0.0,0.0,19261.793,19261.793,3.148,19261.793
1.0,0.0,0.0,0.0,19264.244,19264.244,2.452,19264.244
0.0,0.0,0.0,0.0,19268.08,19268.08,3.836,19268.08
1.0,0.0,0.0,0.0,19271.012,19271.012,2.932,19271.012
0.0,0.0,0.0,0.0,19274.748,19274.748,3.736,19274.748
1.0,0.0,0.0,0.0,19277.36,19277.36,2.612,19277.36
0.0,0.0,0.0,0.0,19281.0,19281.0,3.64,19281.0
1.0,0.0,0.0,0.0,19283.947,19283.947,2.948,19283.947
0.0,0.0,0.0,0.0,19287.889,19287.889,3.94,19287.889
1.0,0.0,0.0,0.0,19290.688,19290.688,2.8,19290.688
0.0,0.0,0.0,0.0,19294.3,19294.3,3.612,19294.3
1.0,0.0,0.0,0.0,19297.148,19297.148,2.848,19297.148
0.0,0.0,0.0,0.0,19300.943,19300.943,3.796,19300.943
1.0,0.0,0.0,0.0,19303.832,19303.832,2.888,19303.832
0.0,0.0,0.0,0.0,19307.596,19307.596,3.764,19307.596
1.0,0.0,0.0,0.0,19310.396,19310.396,2.8,19310.396
0.0,0.0,0.0,0.0,19314.104,19314.104,3.708,19314.104
1.0,0.0,0.0,0.0,19316.664,19316.664,2.56,19316.664
0.0,0.0,0.0,0.0,19319.877,19319.877,3.212,19319.877
1.0,0.0,0.0,0.0,19322.2,19322.2,2.324,19322.2
0.0,0.0,0.0,0.0,19325.252,19325.252,3.052,19325.252
1.0,0.0,0.0,0.0,19327.496,19327.496,2.244,19327.496
0.0,0.0,0.0,0.0,19330.26,19330.26,2.764,19330.26
1.0,0.0,0.0,0.0,19332.344,19332.344,2.084,19332.344
0.0,0.0,0.0,0.0,19335.0,19335.0,2.656,19335.0
1.0,0.0,0.0,0.0,19337.057,19337.057,2.056,19337.057
0.0,0.0,0.0,0.0,19339.771,19339.771,2.716,19339.771
1.0,0.0,0.0,0.0,19341.72,19341.72,1.948,19341.72
0.0,0.0,0.0,0.0,19344.207,19344.207,2.488,19344.207
1.0,0.0,0.0,0.0,19349.717,19349.717,5.508,19349.717
0.0,0.0,0.0,0.0,19358.248,19358.248,8.532,19358.248
1.0,0.0,0.0,0.0,19360.336,19360.336,2.088,19360.336
0.0,0.0,0.0,0.0,19363.4,19363.4,3.064,19363.4
1.0,0.0,0.0,0.0,19365.72,19365.72,2.32,19365.72
0.0,0.0,0.0,0.0,19368.94,19368.94,3.22,19368.94
1.0,0.0,0.0,0.0,19371.473,19371.473,2.532,19371.473
0.0,0.0,0.0,0.0,19375.5,19375.5,4.028,19375.5
1.0,0.0,0.0,0.0,19378.504,19378.504,3.004,19378.504
0.0,0.0,0.0,0.0,19382.156,19382.156,3.652,19382.156
1.0,0.0,0.0,0.0,19384.531,19384.531,2.376,19384.531
0.0,0.0,0.0,0.0,19387.793,19387.793,3.26,19387.793
1.0,0.0,0.0,0.0,19390.455,19390.455,2.664,19390.455
0.0,0.0,0.0,0.0,19394.633,19394.633,4.176,19394.633
1.0,0.0,0.0,0.0,19397.568,19397.568,2.936,19397.568
0.0,0.0,0.0,0.0,19400.824,19400.824,3.256,19400.824
1.0,0.0,0.0,0.0,19403.408,19403.408,2.584,19403.408
0.0,0.0,0.0,0.0,19407.428,19407.428,4.02,19407.428
1.0,0.0,0.0,0.0,19410.455,19410.455,3.028,19410.455
0.0,0.0,0.0,0.0,19414.32,19414.32,3.864,19414.32
1.0,0.0,0.0,0.0,19416.98,19416.98,2.66,19416.98
0.0,0.0,0.0,0.0,19420.676,19420.676,3.696,19420.676
1.0,0.0,0.0,0.0,19423.545,19423.545,2.868,19423.545
0.0,0.0,0.0,0.0,19427.688,19427.688,4.144,19427.688
1.0,0.0,0.0,0.0,19430.637,19430.637,2.948,19430.637
0.0,0.0,0.0,0.0,19434.129,19434.129,3.492,19434.129
1.0,0.0,0.0,0.0,19436.8,19436.8,2.672,19436.8
0.0,0.0,0.0,0.0,19440.293,19440.293,3.492,19440.293
1.0,0.0,0.0,0.0,19442.78,19442.78,2.488,19442.78
0.0,0.0,0.0,0.0,19445.812,19445.812,3.032,19445.812
1.0,0.0,0.0,0.0,19448.12,19448.12,2.308,19448.12
0.0,0.0,0.0,0.0,19450.955,19450.955,2.836,19450.955
1.0,0.0,0.0,0.0,19453.107,19453.107,2.152,19453.107
0.0,0.0,0.0,0.0,19455.908,19455.908,2.8,19455.908
1.0,0.0,0.0,0.0,19457.928,19457.928,2.02,19457.928
0.0,0.0,0.0,0.0,19460.424,19460.424,2.496,19460.424
1.0,0.0,0.0,0.0,19462.367,19462.367,1.944,19462.367
0.0,0.0,0.0,0.0,19464.98,19464.98,2.612,19464.98
1.0,0.0,0.0,0.0,19466.88,19466.88,1.9,19466.88
0.0,0.0,0.0,0.0,19469.332,19469.332,2.452,19469.332
1.0,0.0,0.0,0.0,19474.512,19474.512,5.18,19474.512
0.0,0.0,0.0,0.0,19482.932,19482.932,8.42,19482.932
1.0,0.0,0.0,0.0,19484.969,19484.969,2.036,19484.969
0.0,0.0,0.0,0.0,19487.691,19487.691,2.724,19487.691
1.0,0.0,0.0,0.0,19489.871,19489.871,2.18,19489.871
0.0,0.0,0.0,0.0,19493.068,19493.068,3.196,19493.068
1.0,0.0,0.0,0.0,19495.5,19495.5,2.432,19495.5
0.0,0.0,0.0,0.0,19499.076,19499.076,3.576,19499.076
0.0,1.0,0.0,0.0,22169.305,22169.305,2670.228,22169.305
1.0,1.0,0.0,0.0,22172.203,22172.203,2.9,22172.203
0.0,1.0,0.0,0.0,22175.816,22175.816,3.612,22175.816
1.0,1.0,0.0,0.0,22178.488,22178.488,2.672,22178.488
0.0,1.0,0.0,0.0,22182.256,22182.256,3.768,22182.256
1.0,1.0,0.0,0.0,22185.332,22185.332,3.076,22185.332
0.0,1.0,0.0,0.0,22189.34,22189.34,4.008,22189.34
1.0,1.0,0.0,0.0,22192.1,22192.1,2.76,22192.1
0.0,1.0,0.0,0.0,22195.969,22195.969,3.868,22195.969
1.0,1.0,0.0,0.0,22198.889,22198.889,2.92,22198.889
0.0,1.0,0.0,0.0,22202.88,22202.88,3.992,22202.88
1.0,1.0,0.0,0.0,22205.732,22205.732,2.852,22205.732
0.0,1.0,0.0,0.0,22209.516,22209.516,3.784,22209.516
1.0,1.0,0.0,0.0,22212.217,22212.217,2.7,22212.217
0.0,1.0,0.0,0.0,22215.68,22215.68,3.464,22215.68
1.0,1.0,0.0,0.0,22218.152,22218.152,2.472,22218.152
0.0,1.0,0.0,0.0,22221.371,22221.371,3.22,22221.371
1.0,1.0,0.0,0.0,22223.725,22223.725,2.352,22223.725
0.0,1.0,0.0,0.0,22226.736,22226.736,3.012,22226.736
1.0,1.0,0.0,0.0,22228.984,22228.984,2.248,22228.984
0.0,1.0,0.0,0.0,22231.637,22231.637,2.652,22231.637
1.0,1.0,0.0,0.0,22233.725,22233.725,2.088,22233.725
0.0,1.0,0.0,0.0,22236.416,22236.416,2.692,22236.416
1.0,1.0,0.0,0.0,22238.443,22238.443,2.028,22238.443
0.0,1.0,0.0,0.0,22241.008,22241.008,2.564,22241.008
1.0,1.0,0.0,0.0,22242.984,22242.984,1.976,22242.984
0.0,1.0,0.0,0.0,22245.54,22245.54,2.556,22245.54
1.0,1.0,0.0,0.0,22252.232,22252.232,6.692,22252.232
0.0,1.0,0.0,0.0,22259.672,22259.672,7.44,22259.672
1.0,1.0,0.0,0.0,22261.844,22261.844,2.172,22261.844
0.0,1.0,0.0,0.0,22264.787,22264.787,2.944,22264.787
1.0,1.0,0.0,0.0,22267.123,22267.123,2.336,22267.123
1.0,0.0,1.0,0.0,22268.797,22268.797,1.672,22268.797
0.0,0.0,0.0,0.0,22270.451,22270.451,1.656,22270.451
1.0,0.0,0.0,0.0,22273.064,22273.064,2.612,22273.064
0.0,0.0,0.0,0.0,22277.115,22277.115,4.052,22277.115
1.0,0.0,0.0,0.0,22280.2,22280.2,3.084,22280.2
0.0,0.0,0.0,0.0,22283.78,22283.78,3.58,22283.78
1.0,0.0,0.0,0.0,22286.244,22286.244,2.464,22286.244
0.0,0.0,0.0,0.0,22289.531,22289.531,3.288,22289.531
1.0,0.0,0.0,0.0,22292.133,22292.133,2.6,22292.133
0.0,0.0,0.0,0.0,22296.184,22296.184,4.052,22296.184
1.0,0.0,0.0,0.0,22299.297,22299.297,3.112,22299.297
0.0,0.0,0.0,0.0,22302.787,22302.787,3.492,22302.787
1.0,0.0,0.0,0.0,22305.52,22305.52,2.732,22305.52
0.0,0.0,0.0,0.0,22309.443,22309.443,3.924,22309.443
1.0,0.0,0.0,0.0,22312.588,22312.588,3.144,22312.588
0.0,0.0,0.0,0.0,22316.48,22316.48,3.892,22316.48
1.0,0.0,0.0,0.0,22319.232,22319.232,2.752,22319.232
0.0,0.0,0.0,0.0,22323.1,22323.1,3.868,22323.1
1.0,0.0,0.0,0.0,22326.023,22326.023,2.924,22326.023
0.0,0.0,0.0,0.0,22330.084,22330.084,4.06,22330.084
1.0,0.0,0.0,0.0,22333.057,22333.057,2.972,22333.057
0.0,0.0,0.0,0.0,22336.684,22336.684,3.628,22336.684
1.0,0.0,0.0,0.0,22339.436,22339.436,2.752,22339.436
0.0,0.0,0.0,0.0,22343.02,22343.02,3.584,22343.02
1.0,0.0,0.0,0.0,22345.549,22345.549,2.528,22345.549
0.0,0.0,0.0,0.0,22348.668,22348.668,3.12,22348.668
1.0,0.0,0.0,0.0,22350.992,22350.992,2.324,22350.992
0.0,0.0,0.0,0.0,22354.004,22354.004,3.012,22354.004
1.0,0.0,0.0,0.0,22356.213,22356.213,2.208,22356.213
0.0,0.0,0.0,0.0,22358.96,22358.96,2.748,22358.96
1.0,0.0,0.0,0.0,22361.016,22361.016,2.056,22361.016
0.0,0.0,0.0,0.0,22363.672,22363.672,2.656,22363.672
1.0,0.0,0.0,0.0,22365.695,22365.695,2.024,22365.695
0.0,0.0,0.0,0.0,22368.371,22368.371,2.676,22368.371
1.0,0.0,0.0,0.0,22370.332,22370.332,1.96,22370.332
0.0,0.0,0.0,0.0,22372.812,22372.812,2.48,22372.812
1.0,0.0,0.0,0.0,22378.955,22378.955,6.144,22378.955
0.0,0.0,0.0,0.0,22386.775,22386.775,7.82,22386.775
1.0,0.0,0.0,0.0,22388.863,22388.863,2.088,22388.863
0.0,0.0,0.0,0.0,22391.932,22391.932,3.068,22391.932
1.0,0.0,0.0,0.0,22394.236,22394.236,2.304,22394.236
0.0,0.0,0.0,0.0,22397.447,22397.447,3.212,22397.447
1.0,0.0,0.0,0.0,22399.973,22399.973,2.524,22399.973
0.0,0.0,0.0,0.0,22403.973,22403.973,4.0,22403.973
1.0,0.0,0.0,0.0,22406.98,22406.98,3.008,22406.98
0.0,0.0,0.0,0.0,22410.8,22410.8,3.82,22410.8
1.0,0.0,0.0,0.0,22413.336,22413.336,2.536,22413.336
0.0,0.0,0.0,0.0,22416.596,22416.596,3.26,22416.596
1.0,0.0,0.0,0.0,22419.336,22419.336,2.74,22419.336
0.0,0.0,0.0,0.0,22423.684,22423.684,4.348,22423.684
1.0,0.0,0.0,0.0,22426.443,22426.443,2.76,22426.443
0.0,0.0,0.0,0.0,22429.797,22429.797,3.352,22429.797
1.0,0.0,0.0,0.0,22432.484,22432.484,2.688,22432.484
0.0,0.0,0.0,0.0,22436.764,22436.764,4.28,22436.764
1.0,0.0,0.0,0.0,22439.752,22439.752,2.988,22439.752
0.0,0.0,0.0,0.0,22443.477,22443.477,3.724,22443.477
1.0,0.0,0.0,0.0,22446.22,22446.22,2.744,22446.22
0.0,0.0,0.0,0.0,22450.104,22450.104,3.884,22450.104
1.0,0.0,0.0,0.0,22453.152,22453.152,3.048,22453.152
0.0,0.0,0.0,0.0,22457.248,22457.248,4.096,22457.248
1.0,0.0,0.0,0.0,22460.053,22460.053,2.804,22460.053
0.0,0.0,0.0,0.0,22463.576,22463.576,3.524,22463.576
1.0,0.0,0.0,0.0,22466.264,22466.264,2.688,22466.264
0.0,0.0,0.0,0.0,22469.78,22469.78,3.516,22469.78
1.0,0.0,0.0,0.0,22472.352,22472.352,2.572,22472.352
0.0,0.0,0.0,0.0,22475.436,22475.436,3.084,22475.436
1.0,0.0,0.0,0.0,22477.793,22477.793,2.356,22477.793
0.0,0.0,0.0,0.0,22480.713,22480.713,2.92,22480.713
1.0,0.0,0.0,0.0,22482.867,22482.867,2.156,22482.867
0.0,0.0,0.0,0.0,22485.729,22485.729,2.86,22485.729
1.0,0.0,0.0,0.0,22487.78,22487.78,2.052,22487.78
0.0,0.0,0.0,0.0,22490.332,22490.332,2.552,22490.332
1.0,0.0,0.0,0.0,22492.312,22492.312,1.98,22492.312
0.0,0.0,0.0,0.0,22494.977,22494.977,2.664,22494.977
1.0,0.0,0.0,0.0,22496.936,22496.936,1.96,22496.936
0.0,0.0,0.0,0.0,22499.443,22499.443,2.508,22499.443
1.0,0.0,0.0,0.0,22504.812,22504.812,5.368,22504.812
0.0,0.0,0.0,0.0,22513.48,22513.48,8.668,22513.48
1.0,0.0,0.0,0.0,22515.584,22515.584,2.104,22515.584
0.0,0.0,0.0,0.0,22518.469,22518.469,2.884,22518.469
1.0,0.0,0.0,0.0,22520.691,22520.691,2.224,22520.691
0.0,0.0,0.0,0.0,22524.092,22524.092,3.4,22524.092
1.0,0.0,0.0,0.0,22526.596,22526.596,2.504,22526.596
0.0,0.0,0.0,0.0,22530.44,22530.44,3.844,22530.44
1.0,0.0,0.0,0.0,22533.348,22533.348,2.908,22533.348
0.0,0.0,0.0,0.0,22537.416,22537.416,4.068,22537.416
1.0,0.0,0.0,0.0,22539.951,22539.951,2.536,22539.951
0.0,0.0,0.0,0.0,22543.22,22543.22,3.268,22543.22
1.0,0.0,0.0,0.0,22545.729,22545.729,2.508,22545.729
0.0,0.0,0.0,0.0,22549.645,22549.645,3.916,22549.645
1.0,0.0,0.0,0.0,22552.623,22552.623,2.98,22552.623
0.0,0.0,0.0,0.0,22556.535,22556.535,3.912,22556.535
1.0,0.0,0.0,0.0,22559.168,22559.168,2.632,22559.168
0.0,0.0,0.0,0.0,22562.863,22562.863,3.696,22562.863
1.0,0.0,0.0,0.0,22565.867,22565.867,3.004,22565.867
MARK 000
0.0,1.0,0.0,0.0,25230.768,25230.768,2664.9,25230.768
1.0,1.0,0.0,0.0,25233.496,25233.496,2.728,25233.496
0.0,1.0,0.0,0.0,25237.348,25237.348,3.852,25237.348
1.0,1.0,0.0,0.0,25240.244,25240.244,2.896,25240.244
0.0,1.0,0.0,0.0,25244.229,25244.229,3.984,25244.229
1.0,1.0,0.0,0.0,25247.068,25247.068,2.84,25247.068
0.0,1.0,0.0,0.0,25250.88,25250.88,3.812,25250.88
1.0,1.0,0.0,0.0,25253.56,25253.56,2.68,25253.56
0.0,1.0,0.0,0.0,25257.0,25257.0,3.44,25257.0
1.0,1.0,0.0,0.0,25259.477,25259.477,2.476,25259.477
0.0,1.0,0.0,0.0,25262.68,25262.68,3.204,25262.68
1.0,1.0,0.0,0.0,25265.045,25265.045,2.364,25265.045
0.0,1.0,0.0,0.0,25268.08,25268.08,3.036,25268.08
1.0,1.0,0.0,0.0,25270.297,25270.297,2.216,25270.297
0.0,1.0,0.0,0.0,25272.955,25272.955,2.66,25272.955
1.0,1.0,0.0,0.0,25275.064,25275.064,2.108,25275.064
0.0,1.0,0.0,0.0,25277.764,25277.764,2.7,25277.764
