#Firmware: Speeduino 2021.09-dev
PriLevel,SecLevel,Trigger,Sync,RefTime,MaxTime,ToothTime,Time
1.0,1.0,0.0,0.0,42043.164,42043.164,3.796,42043.164
0.0,1.0,0.0,0.0,42048.46,42048.46,5.296,42048.46
1.0,1.0,0.0,0.0,42052.26,42052.26,3.8,42052.26
0.0,1.0,0.0,0.0,42057.04,42057.04,4.78,42057.04
1.0,1.0,0.0,0.0,42060.707,42060.707,3.668,42060.707
0.0,1.0,0.0,0.0,42065.61,42065.61,4.9,42065.61
1.0,1.0,0.0,0.0,42069.168,42069.168,3.56,42069.168
0.0,1.0,0.0,0.0,42073.746,42073.746,4.58,42073.746
1.0,1.0,0.0,0.0,42077.164,42077.164,3.416,42077.164
0.0,1.0,0.0,0.0,42081.63,42081.63,4.464,42081.63
1.0,1.0,0.0,0.0,42084.957,42084.957,3.328,42084.957
0.0,1.0,0.0,0.0,42089.527,42089.527,4.572,42089.527
1.0,1.0,0.0,0.0,42092.83,42092.83,3.3,42092.83
0.0,1.0,0.0,0.0,42097.09,42097.09,4.26,42097.09
1.0,1.0,0.0,0.0,42100.277,42100.277,3.188,42100.277
0.0,1.0,0.0,0.0,42104.754,42104.754,4.476,42104.754
1.0,1.0,0.0,0.0,42107.855,42107.855,3.104,42107.855
0.0,1.0,0.0,0.0,42112.03,42112.03,4.176,42112.03
1.0,1.0,0.0,0.0,42119.984,42119.984,7.952,42119.984
0.0,1.0,0.0,0.0,42134.703,42134.703,14.72,42134.703
1.0,1.0,0.0,0.0,42137.855,42137.855,3.152,42137.855
0.0,1.0,0.0,0.0,42142.168,42142.168,4.312,42142.168
1.0,1.0,0.0,0.0,42145.38,42145.38,3.212,42145.38
0.0,1.0,0.0,0.0,42150.01,42150.01,4.632,42150.01
1.0,1.0,0.0,0.0,42153.375,42153.375,3.364,42153.375
0.0,1.0,0.0,0.0,42158.008,42158.008,4.632,42158.008
1.0,1.0,0.0,0.0,42161.383,42161.383,3.376,42161.383
0.0,1.0,0.0,0.0,42166.125,42166.125,4.74,42166.125
1.0,1.0,0.0,0.0,42169.82,42169.82,3.696,42169.82
0.0,1.0,0.0,0.0,42175.098,42175.098,5.276,42175.098
1.0,1.0,0.0,0.0,42178.734,42178.734,3.64,42178.734
0.0,1.0,0.0,0.0,42183.848,42183.848,5.112,42183.848
1.0,1.0,0.0,0.0,42187.836,42187.836,3.988,42187.836
0.0,1.0,0.0,0.0,42193.492,42193.492,5.656,42193.492
1.0,1.0,0.0,0.0,42197.688,42197.688,4.196,42197.688
0.0,1.0,0.0,0.0,42203.688,42203.688,6.0,42203.688
1.0,1.0,0.0,0.0,42207.63,42207.63,3.94,42207.63
0.0,1.0,0.0,0.0,42213.758,42213.758,6.128,42213.758
1.0,1.0,0.0,0.0,42217.96,42217.96,4.204,42217.96
0.0,1.0,0.0,0.0,42223.777,42223.777,5.816,42223.777
1.0,1.0,0.0,0.0,42228.273,42228.273,4.496,42228.273
0.0,1.0,0.0,0.0,42233.7,42233.7,5.428,42233.7
1.0,1.0,0.0,0.0,42237.793,42237.793,4.092,42237.793
0.0,1.0,0.0,0.0,42243.19,42243.19,5.4,42243.19
1.0,1.0,0.0,0.0,42246.945,42246.945,3.752,42246.945
0.0,1.0,0.0,0.0,42251.688,42251.688,4.744,42251.688
1.0,1.0,0.0,0.0,42254.953,42254.953,3.264,42254.953
0.0,1.0,0.0,0.0,42259.086,42259.086,4.132,42259.086
1.0,1.0,0.0,0.0,42262.043,42262.043,2.96,42262.043
0.0,1.0,0.0,0.0,42265.78,42265.78,3.736,42265.78
1.0,1.0,0.0,0.0,42268.434,42268.434,2.652,42268.434
0.0,1.0,0.0,0.0,42271.62,42271.62,3.188,42271.62
1.0,1.0,0.0,0.0,42274.01,42274.01,2.392,42274.01
0.0,1.0,0.0,0.0,42277.117,42277.117,3.104,42277.117
1.0,1.0,0.0,0.0,42279.41,42279.41,2.296,42279.41
0.0,1.0,0.0,0.0,42282.324,42282.324,2.912,42282.324
1.0,1.0,0.0,0.0,42284.508,42284.508,2.184,42284.508
0.0,1.0,0.0,0.0,42287.39,42287.39,2.884,42287.39
1.0,1.0,0.0,0.0,42294.7,42294.7,7.308,42294.7
0.0,1.0,0.0,0.0,42303.223,42303.223,8.524,42303.223
1.0,1.0,0.0,0.0,42305.72,42305.72,2.496,42305.72
0.0,1.0,0.0,0.0,42309.27,42309.27,3.548,42309.27
1.0,1.0,0.0,0.0,42312.055,42312.055,2.788,42312.055
1.0,0.0,1.0,0.0,42313.004,42313.004,0.948,42313.004
0.0,0.0,0.0,0.0,42316.36,42316.36,3.356,42316.36
1.0,0.0,0.0,0.0,42319.78,42319.78,3.42,42319.78
0.0,0.0,0.0,0.0,42324.438,42324.438,4.656,42324.438
1.0,0.0,0.0,0.0,42327.15,42327.15,2.712,42327.15
0.0,0.0,0.0,0.0,42330.625,42330.625,3.476,42330.625
1.0,0.0,0.0,0.0,42333.645,42333.645,3.02,42333.645
0.0,0.0,0.0,0.0,42338.77,42338.77,5.124,42338.77
1.0,0.0,0.0,0.0,42341.863,42341.863,3.096,42341.863
0.0,0.0,0.0,0.0,42345.7,42345.7,3.836,42345.7
1.0,0.0,0.0,0.0,42348.88,42348.88,3.18,42348.88
0.0,0.0,0.0,0.0,42353.89,42353.89,5.012,42353.89
1.0,0.0,0.0,0.0,42357.035,42357.035,3.144,42357.035
0.0,0.0,0.0,0.0,42361.5,42361.5,4.464,42361.5
1.0,0.0,0.0,0.0,42365.062,42365.062,3.564,42365.062
0.0,0.0,0.0,0.0,42369.7,42369.7,4.636,42369.7
1.0,0.0,0.0,0.0,42372.996,42372.996,3.296,42372.996
0.0,0.0,0.0,0.0,42377.754,42377.754,4.756,42377.754
1.0,0.0,0.0,0.0,42381.207,42381.207,3.456,42381.207
0.0,0.0,0.0,0.0,42385.68,42385.68,4.472,42385.68
1.0,0.0,0.0,0.0,42388.94,42388.94,3.26,42388.94
0.0,0.0,0.0,0.0,42393.07,42393.07,4.132,42393.07
1.0,0.0,0.0,0.0,42396.12,42396.12,3.048,42396.12
0.0,0.0,0.0,0.0,42400.02,42400.02,3.9,42400.02
1.0,0.0,0.0,0.0,42402.723,42402.723,2.704,42402.723
0.0,0.0,0.0,0.0,42405.95,42405.95,3.224,42405.95
1.0,0.0,0.0,0.0,42408.324,42408.324,2.376,42408.324
0.0,0.0,0.0,0.0,42411.37,42411.37,3.048,42411.37
1.0,0.0,0.0,0.0,42413.58,42413.58,2.208,42413.58
0.0,0.0,0.0,0.0,42416.312,42416.312,2.732,42416.312
1.0,0.0,0.0,0.0,42418.35,42418.35,2.04,42418.35
0.0,0.0,0.0,0.0,42420.98,42420.98,2.628,42420.98
1.0,0.0,0.0,0.0,42422.95,42422.95,1.968,42422.95
0.0,0.0,0.0,0.0,42425.53,42425.53,2.584,42425.53
1.0,0.0,0.0,0.0,42427.387,42427.387,1.856,42427.387
0.0,0.0,0.0,0.0,42429.703,42429.703,2.316,42429.703
1.0,0.0,0.0,0.0,42435.67,42435.67,5.968,42435.67
0.0,1.0,0.0,0.0,42703.375,42703.375,267.704,42703.375
1.0,1.0,0.0,0.0,42705.74,42705.74,2.364,42705.74
0.0,1.0,0.0,0.0,42709.332,42709.332,3.592,42709.332
1.0,1.0,0.0,0.0,42712.098,42712.098,2.764,42712.098
0.0,1.0,0.0,0.0,42716.188,42716.188,4.092,42716.188
1.0,1.0,0.0,0.0,42719.06,42719.06,2.872,42719.06
0.0,1.0,0.0,0.0,42722.254,42722.254,3.192,42722.254
1.0,1.0,0.0,0.0,42724.734,42724.734,2.484,42724.734
0.0,1.0,0.0,0.0,42728.223,42728.223,3.488,42728.223
1.0,1.0,0.0,0.0,42730.973,42730.973,2.748,42730.973
0.0,1.0,0.0,0.0,42735.188,42735.188,4.216,42735.188
1.0,1.0,0.0,0.0,42737.965,42737.965,2.776,42737.965
0.0,1.0,0.0,0.0,42741.434,42741.434,3.468,42741.434
1.0,1.0,0.0,0.0,42744.227,42744.227,2.796,42744.227
0.0,1.0,0.0,0.0,42748.164,42748.164,3.936,42748.164
1.0,1.0,0.0,0.0,42751.133,42751.133,2.968,42751.133
0.0,1.0,0.0,0.0,42754.812,42754.812,3.68,42754.812
1.0,1.0,0.0,0.0,42757.61,42757.61,2.796,42757.61
0.0,1.0,0.0,0.0,42761.19,42761.19,3.584,42761.19
1.0,1.0,0.0,0.0,42763.95,42763.95,2.756,42763.95
0.0,1.0,0.0,0.0,42767.5,42767.5,3.552,42767.5
1.0,1.0,0.0,0.0,42770.21,42770.21,2.712,42770.21
0.0,1.0,0.0,0.0,42773.766,42773.766,3.552,42773.766
1.0,1.0,0.0,0.0,42776.227,42776.227,2.464,42776.227
0.0,1.0,0.0,0.0,42779.312,42779.312,3.084,42779.312
1.0,1.0,0.0,0.0,42781.6,42781.6,2.288,42781.6
0.0,1.0,0.0,0.0,42784.59,42784.59,2.988,42784.59
1.0,1.0,0.0,0.0,42786.766,42786.766,2.176,42786.766
0.0,1.0,0.0,0.0,42789.465,42789.465,2.7,42789.465
1.0,1.0,0.0,0.0,42791.5,42791.5,2.036,42791.5
0.0,1.0,0.0,0.0,42794.117,42794.117,2.616,42794.117
1.0,1.0,0.0,0.0,42796.125,42796.125,2.008,42796.125
0.0,1.0,0.0,0.0,42798.785,42798.785,2.66,42798.785
1.0,1.0,0.0,0.0,42800.69,42800.69,1.908,42800.69
0.0,1.0,0.0,0.0,42803.145,42803.145,2.452,42803.145
1.0,1.0,0.0,0.0,42809.48,42809.48,6.336,42809.48
0.0,1.0,0.0,0.0,42816.91,42816.91,7.432,42816.91
1.0,1.0,0.0,0.0,42818.98,42818.98,2.068,42818.98
0.0,1.0,0.0,0.0,42821.984,42821.984,3.004,42821.984
1.0,1.0,0.0,0.0,42824.234,42824.234,2.252,42824.234
0.0,1.0,0.0,0.0,42827.34,42827.34,3.104,42827.34
1.0,1.0,0.0,0.0,42829.8,42829.8,2.46,42829.8
0.0,1.0,0.0,0.0,42833.656,42833.656,3.856,42833.656
1.0,1.0,0.0,0.0,42836.535,42836.535,2.88,42836.535
0.0,1.0,0.0,0.0,42840.574,42840.574,4.04,42840.574
1.0,1.0,0.0,0.0,42843.04,42843.04,2.464,42843.04
0.0,1.0,0.0,0.0,42846.19,42846.19,3.152,42846.19
1.0,1.0,0.0,0.0,42848.74,42848.74,2.548,42848.74
0.0,1.0,0.0,0.0,42852.73,42852.73,3.992,42852.73
1.0,1.0,0.0,0.0,42855.742,42855.742,3.012,42855.742
0.0,1.0,0.0,0.0,42859.293,42859.293,3.548,42859.293
1.0,1.0,0.0,0.0,42861.82,42861.82,2.528,42861.82
0.0,1.0,0.0,0.0,42865.664,42865.664,3.844,42865.664
1.0,1.0,0.0,0.0,42868.617,42868.617,2.952,42868.617
0.0,1.0,0.0,0.0,42872.69,42872.69,4.076,42872.69
1.0,1.0,0.0,0.0,42875.332,42875.332,2.64,42875.332
0.0,1.0,0.0,0.0,42878.9,42878.9,3.568,42878.9
1.0,1.0,0.0,0.0,42881.695,42881.695,2.796,42881.695
0.0,1.0,0.0,0.0,42885.77,42885.77,4.072,42885.77
1.0,1.0,0.0,0.0,42888.68,42888.68,2.912,42888.68
0.0,1.0,0.0,0.0,42892.39,42892.39,3.712,42892.39
1.0,1.0,0.0,0.0,42895.207,42895.207,2.816,42895.207
0.0,1.0,0.0,0.0,42898.805,42898.805,3.596,42898.805
1.0,1.0,0.0,0.0,42901.445,42901.445,2.64,42901.445
0.0,1.0,0.0,0.0,42904.58,42904.58,3.136,42904.58
1.0,1.0,0.0,0.0,42907.0,42907.0,2.42,42907.0
0.0,1.0,0.0,0.0,42909.95,42909.95,2.948,42909.95
1.0,1.0,0.0,0.0,42912.176,42912.176,2.228,42912.176
0.0,1.0,0.0,0.0,42915.06,42915.06,2.884,42915.06
1.0,1.0,0.0,0.0,42917.168,42917.168,2.108,42917.168
0.0,1.0,0.0,0.0,42919.754,42919.754,2.584,42919.754
1.0,1.0,0.0,0.0,42921.758,42921.758,2.004,42921.758
0.0,1.0,0.0,0.0,42924.44,42924.44,2.684,42924.44
1.0,1.0,0.0,0.0,42926.414,42926.414,1.976,42926.414
0.0,1.0,0.0,0.0,42928.953,42928.953,2.536,42928.953
1.0,1.0,0.0,0.0,42934.6,42934.6,5.648,42934.6
0.0,1.0,0.0,0.0,42943.113,42943.113,8.512,42943.113
1.0,1.0,0.0,0.0,42945.246,42945.246,2.136,42945.246
0.0,1.0,0.0,0.0,42948.12,42948.12,2.872,42948.12
1.0,1.0,0.0,0.0,42950.4,42950.4,2.28,42950.4
0.0,1.0,0.0,0.0,42953.81,42953.81,3.408,42953.81
1.0,1.0,0.0,0.0,42956.37,42956.37,2.564,42956.37
0.0,1.0,0.0,0.0,42960.246,42960.246,3.876,42960.246
1.0,1.0,0.0,0.0,42963.203,42963.203,2.956,42963.203
0.0,1.0,0.0,0.0,42967.016,42967.016,3.812,42967.016
1.0,1.0,0.0,0.0,42969.477,42969.477,2.46,42969.477
0.0,1.0,0.0,0.0,42972.78,42972.78,3.304,42972.78
1.0,1.0,0.0,0.0,42975.29,42975.29,2.508,42975.29
0.0,1.0,0.0,0.0,42979.215,42979.215,3.928,42979.215
1.0,1.0,0.0,0.0,42982.176,42982.176,2.96,42982.176
0.0,1.0,0.0,0.0,42985.926,42985.926,3.748,42985.926
1.0,1.0,0.0,0.0,42988.48,42988.48,2.556,42988.48
0.0,1.0,0.0,0.0,42992.074,42992.074,3.596,42992.074
1.0,1.0,0.0,0.0,42995.008,42995.008,2.932,42995.008
0.0,1.0,0.0,0.0,42999.33,42999.33,4.32,42999.33
1.0,1.0,0.0,0.0,43002.086,43002.086,2.756,43002.086
0.0,1.0,0.0,0.0,43005.715,43005.715,3.632,43005.715
1.0,1.0,0.0,0.0,43008.508,43008.508,2.792,43008.508
0.0,1.0,0.0,0.0,43012.215,43012.215,3.708,43012.215
1.0,1.0,0.0,0.0,43015.02,43015.02,2.804,43015.02
0.0,1.0,0.0,0.0,43018.938,43018.938,3.916,43018.938
1.0,1.0,0.0,0.0,43021.7,43021.7,2.764,43021.7
0.0,1.0,0.0,0.0,43025.21,43025.21,3.512,43025.21
1.0,1.0,0.0,0.0,43027.766,43027.766,2.552,43027.766
0.0,1.0,0.0,0.0,43031.023,43031.023,3.26,43031.023
1.0,1.0,0.0,0.0,43033.434,43033.434,2.408,43033.434
0.0,1.0,0.0,0.0,43036.46,43036.46,3.028,43036.46
1.0,1.0,0.0,0.0,43038.72,43038.72,2.26,43038.72
0.0,1.0,0.0,0.0,43041.367,43041.367,2.648,43041.367
1.0,1.0,0.0,0.0,43043.49,43043.49,2.12,43043.49
0.0,1.0,0.0,0.0,43046.19,43046.19,2.704,43046.19
1.0,1.0,0.0,0.0,43048.223,43048.223,2.032,43048.223
0.0,1.0,0.0,0.0,43050.78,43050.78,2.556,43050.78
1.0,1.0,0.0,0.0,43052.77,43052.77,1.988,43052.77
0.0,1.0,0.0,0.0,43055.324,43055.324,2.556,43055.324
1.0,1.0,0.0,0.0,43062.03,43062.03,6.708,43062.03
0.0,1.0,0.0,0.0,43069.38,43069.38,7.348,43069.38
1.0,1.0,0.0,0.0,43071.527,43071.527,2.148,43071.527
0.0,1.0,0.0,0.0,43074.445,43074.445,2.916,43074.445
1.0,1.0,0.0,0.0,43076.74,43076.74,2.296,43076.74
1.0,0.0,1.0,0.0,43077.516,43077.516,0.776,43077.516
0.0,0.0,0.0,0.0,43079.992,43079.992,2.476,43079.992
1.0,0.0,0.0,0.0,43082.562,43082.562,2.572,43082.562
0.0,0.0,0.0,0.0,43086.504,43086.504,3.94,43086.504
1.0,0.0,0.0,0.0,43089.54,43089.54,3.036,43089.54
0.0,0.0,0.0,0.0,43093.26,43093.26,3.72,43093.26
1.0,0.0,0.0,0.0,43095.72,43095.72,2.46,43095.72
0.0,1.0,0.0,0.0,45765.332,45765.332,2669.612,45765.332
1.0,1.0,0.0,0.0,45768.38,45768.38,3.048,45768.38
0.0,1.0,0.0,0.0,45771.99,45771.99,3.608,45771.99
1.0,1.0,0.0,0.0,45774.746,45774.746,2.76,45774.746
0.0,1.0,0.0,0.0,45778.55,45778.55,3.804,45778.55
1.0,1.0,0.0,0.0,45781.574,45781.574,3.024,45781.574
0.0,1.0,0.0,0.0,45785.543,45785.543,3.968,45785.543
1.0,1.0,0.0,0.0,45788.26,45788.26,2.716,45788.26
0.0,1.0,0.0,0.0,45792.11,45792.11,3.848,45792.11
1.0,1.0,0.0,0.0,45794.965,45794.965,2.856,45794.965
0.0,1.0,0.0,0.0,45798.977,45798.977,4.012,45798.977
1.0,1.0,0.0,0.0,45801.91,45801.91,2.936,45801.91
0.0,1.0,0.0,0.0,45805.547,45805.547,3.636,45805.547
1.0,1.0,0.0,0.0,45808.293,45808.293,2.744,45808.293
0.0,1.0,0.0,0.0,45811.85,45811.85,3.56,45811.85
1.0,1.0,0.0,0.0,45814.395,45814.395,2.544,45814.395
0.0,1.0,0.0,0.0,45817.51,45817.51,3.116,45817.51
1.0,1.0,0.0,0.0,45819.836,45819.836,2.324,45819.836
0.0,1.0,0.0,0.0,45822.87,45822.87,3.036,45822.87
1.0,1.0,0.0,0.0,45825.08,45825.08,2.208,45825.08
0.0,1.0,0.0,0.0,45827.824,45827.824,2.744,45827.824
1.0,1.0,0.0,0.0,45829.906,45829.906,2.084,45829.906
0.0,1.0,0.0,0.0,45832.562,45832.562,2.656,45832.562
1.0,1.0,0.0,0.0,45834.617,45834.617,2.052,45834.617
0.0,1.0,0.0,0.0,45837.32,45837.32,2.704,45837.32
1.0,1.0,0.0,0.0,45839.293,45839.293,1.972,45839.293
0.0,1.0,0.0,0.0,45841.793,45841.793,2.5,45841.793
1.0,1.0,0.0,0.0,45848.266,45848.266,6.472,45848.266
0.0,1.0,0.0,0.0,45855.91,45855.91,7.648,45855.91
1.0,1.0,0.0,0.0,45858.035,45858.035,2.124,45858.035
0.0,1.0,0.0,0.0,45861.176,45861.176,3.14,45861.176
1.0,1.0,0.0,0.0,45863.477,45863.477,2.3,45863.477
0.0,1.0,0.0,0.0,45866.73,45866.73,3.256,45866.73
1.0,1.0,0.0,0.0,45869.297,45869.297,2.564,45869.297
0.0,1.0,0.0,0.0,45873.332,45873.332,4.036,45873.332
1.0,1.0,0.0,0.0,45876.38,45876.38,3.048,45876.38
0.0,1.0,0.0,0.0,45880.047,45880.047,3.668,45880.047
1.0,1.0,0.0,0.0,45882.45,45882.45,2.4,45882.45
0.0,1.0,0.0,0.0,45885.77,45885.77,3.32,45885.77
1.0,1.0,0.0,0.0,45888.535,45888.535,2.768,45888.535
0.0,1.0,0.0,0.0,45892.91,45892.91,4.376,45892.91
1.0,1.0,0.0,0.0,45895.652,45895.652,2.74,45895.652
0.0,1.0,0.0,0.0,45898.934,45898.934,3.28,45898.934
1.0,1.0,0.0,0.0,45901.59,45901.59,2.656,45901.59
0.0,1.0,0.0,0.0,45905.797,45905.797,4.208,45905.797
1.0,1.0,0.0,0.0,45908.824,45908.824,3.028,45908.824
0.0,1.0,0.0,0.0,45912.55,45912.55,3.728,45912.55
1.0,1.0,0.0,0.0,45915.277,45915.277,2.724,45915.277
0.0,1.0,0.0,0.0,45919.105,45919.105,3.828,45919.105
1.0,1.0,0.0,0.0,45922.08,45922.08,2.976,45922.08
0.0,1.0,0.0,0.0,45926.22,45926.22,4.14,45926.22
1.0,1.0,0.0,0.0,45929.105,45929.105,2.884,45929.105
0.0,1.0,0.0,0.0,45932.555,45932.555,3.452,45932.555
1.0,1.0,0.0,0.0,45935.27,45935.27,2.712,45935.27
0.0,1.0,0.0,0.0,45938.785,45938.785,3.516,45938.785
1.0,1.0,0.0,0.0,45941.336,45941.336,2.552,45941.336
0.0,1.0,0.0,0.0,45944.434,45944.434,3.096,45944.434
1.0,1.0,0.0,0.0,45946.816,45946.816,2.384,45946.816
0.0,1.0,0.0,0.0,45949.668,45949.668,2.852,45949.668
1.0,1.0,0.0,0.0,45951.934,45951.934,2.264,45951.934
0.0,1.0,0.0,0.0,45954.836,45954.836,2.904,45954.836
1.0,1.0,0.0,0.0,45956.93,45956.93,2.092,45956.93
0.0,1.0,0.0,0.0,45959.52,45959.52,2.592,45959.52
1.0,1.0,0.0,0.0,45961.535,45961.535,2.016,45961.535
0.0,1.0,0.0,0.0,45964.242,45964.242,2.708,45964.242
1.0,1.0,0.0,0.0,45966.215,45966.215,1.972,45966.215
0.0,1.0,0.0,0.0,45968.78,45968.78,2.564,45968.78
1.0,1.0,0.0,0.0,45974.4,45974.4,5.62,45974.4
0.0,1.0,0.0,0.0,45983.1,45983.1,8.7,45983.1
1.0,1.0,0.0,0.0,45985.234,45985.234,2.136,45985.234
0.0,1.0,0.0,0.0,45988.2,45988.2,2.964,45988.2
1.0,1.0,0.0,0.0,45990.492,45990.492,2.292,45990.492
0.0,1.0,0.0,0.0,45994.0,45994.0,3.508,45994.0
1.0,1.0,0.0,0.0,45996.625,45996.625,2.624,45996.625
0.0,1.0,0.0,0.0,46000.6,46000.6,3.976,46000.6
1.0,1.0,0.0,0.0,46003.605,46003.605,3.004,46003.605
0.0,1.0,0.0,0.0,46007.207,46007.207,3.604,46007.207
1.0,1.0,0.0,0.0,46009.668,46009.668,2.46,46009.668
0.0,1.0,0.0,0.0,46013.164,46013.164,3.496,46013.164
1.0,1.0,0.0,0.0,46015.832,46015.832,2.668,46015.832
0.0,1.0,0.0,0.0,46019.965,46019.965,4.132,46019.965
1.0,1.0,0.0,0.0,46022.703,46022.703,2.74,46022.703
0.0,1.0,0.0,0.0,46026.305,46026.305,3.6,46026.305
1.0,1.0,0.0,0.0,46028.98,46028.98,2.676,46028.98
0.0,1.0,0.0,0.0,46033.14,46033.14,4.16,46033.14
1.0,1.0,0.0,0.0,46036.05,46036.05,2.912,46036.05
0.0,1.0,0.0,0.0,46039.8,46039.8,3.748,46039.8
1.0,1.0,0.0,0.0,46042.586,46042.586,2.784,46042.586
0.0,1.0,0.0,0.0,46046.78,46046.78,4.196,46046.78
1.0,1.0,0.0,0.0,46049.754,46049.754,2.972,46049.754
0.0,1.0,0.0,0.0,46053.594,46053.594,3.84,46053.594
1.0,1.0,0.0,0.0,46056.367,46056.367,2.776,46056.367
0.0,1.0,0.0,0.0,46060.12,46060.12,3.752,46060.12
1.0,1.0,0.0,0.0,46062.8,46062.8,2.68,46062.8
0.0,1.0,0.0,0.0,46066.29,46066.29,3.488,46066.29
1.0,1.0,0.0,0.0,46068.746,46068.746,2.46,46068.746
0.0,1.0,0.0,0.0,46072.016,46072.016,3.268,46072.016
1.0,1.0,0.0,0.0,46074.348,46074.348,2.332,46074.348
0.0,1.0,0.0,0.0,46077.37,46077.37,3.024,46077.37
1.0,1.0,0.0,0.0,46079.617,46079.617,2.244,46079.617
0.0,1.0,0.0,0.0,46082.316,46082.316,2.7,46082.316
1.0,1.0,0.0,0.0,46084.4,46084.4,2.084,46084.4
0.0,1.0,0.0,0.0,46087.12,46087.12,2.72,46087.12
1.0,1.0,0.0,0.0,46089.164,46089.164,2.044,46089.164
0.0,1.0,0.0,0.0,46091.74,46091.74,2.576,46091.74
1.0,1.0,0.0,0.0,46093.74,46093.74,2.0,46093.74
0.0,1.0,0.0,0.0,46096.34,46096.34,2.6,46096.34
1.0,1.0,0.0,0.0,46103.086,46103.086,6.744,46103.086
0.0,1.0,0.0,0.0,46110.64,46110.64,7.556,46110.64
1.0,1.0,0.0,0.0,46112.84,46112.84,2.2,46112.84
0.0,1.0,0.0,0.0,46115.85,46115.85,3.012,46115.85
1.0,1.0,0.0,0.0,46118.22,46118.22,2.368,46118.22
1.0,0.0,1.0,0.0,46119.902,46119.902,1.684,46119.902
0.0,0.0,0.0,0.0,46121.613,46121.613,1.708,46121.613
1.0,0.0,0.0,0.0,46124.293,46124.293,2.68,46124.293
0.0,0.0,0.0,0.0,46128.49,46128.49,4.196,46128.49
1.0,0.0,0.0,0.0,46131.52,46131.52,3.032,46131.52
0.0,0.0,0.0,0.0,46134.81,46134.81,3.288,46134.81
1.0,0.0,0.0,0.0,46137.324,46137.324,2.516,46137.324
0.0,0.0,0.0,0.0,46140.727,46140.727,3.404,46140.727
1.0,0.0,0.0,0.0,46143.57,46143.57,2.844,46143.57
0.0,0.0,0.0,0.0,46147.766,46147.766,4.192,46147.766
1.0,0.0,0.0,0.0,46150.55,46150.55,2.788,46150.55
0.0,0.0,0.0,0.0,46153.945,46153.945,3.392,46153.945
1.0,0.0,0.0,0.0,46156.77,46156.77,2.824,46156.77
0.0,0.0,0.0,0.0,46161.16,46161.16,4.392,46161.16
1.0,0.0,0.0,0.0,46164.04,46164.04,2.88,46164.04
MARK 001
0.0,1.0,0.0,0.0,48828.03,48828.03,2663.992,48828.03
1.0,1.0,0.0,0.0,48831.105,48831.105,3.072,48831.105
0.0,1.0,0.0,0.0,48834.848,48834.848,3.744,48834.848
1.0,1.0,0.0,0.0,48837.68,48837.68,2.832,48837.68
0.0,1.0,0.0,0.0,48841.363,48841.363,3.684,48841.363
1.0,1.0,0.0,0.0,48844.36,48844.36,2.996,48844.36
0.0,1.0,0.0,0.0,48848.42,48848.42,4.06,48848.42
1.0,1.0,0.0,0.0,48851.215,48851.215,2.796,48851.215
0.0,1.0,0.0,0.0,48854.734,48854.734,3.52,48854.734
1.0,1.0,0.0,0.0,48857.434,48857.434,2.696,48857.434
0.0,1.0,0.0,0.0,48860.973,48860.973,3.54,48860.973
1.0,1.0,0.0,0.0,48863.44,48863.44,2.468,48863.44
0.0,1.0,0.0,0.0,48866.53,48866.53,3.092,48866.53
1.0,1.0,0.0,0.0,48868.832,48868.832,2.3,48868.832
