#
PriLevel,SecLevel,Trigger,Sync,RefTime,MaxTime,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms,ms,ms
0.0,1.0,0.0,1.0,298617.88,298617.88,24.816,298617.88
0.0,0.0,1.0,1.0,298629.22,298629.22,11.352,298629.22
1.0,0.0,0.0,1.0,298645.25,298645.25,16.024,298645.25
0.0,0.0,0.0,1.0,298690.94,298690.94,45.704,298690.94
0.0,1.0,1.0,1.0,298701.84,298701.84,10.908,298701.84
1.0,1.0,0.0,1.0,298727.72,298727.72,25.868,298727.72
0.0,1.0,0.0,1.0,298794.66,298794.66,66.94,298794.66
1.0,1.0,0.0,1.0,298846.47,298846.47,51.8,298846.47
1.0,0.0,1.0,0.0,298880.84,298880.84,34.376,298880.84
0.0,0.0,0.0,0.0,298918.22,298918.22,37.372,298918.22
1.0,0.0,0.0,0.0,298970.94,298970.94,52.736,298970.94
1.0,1.0,1.0,0.0,299003.34,299003.34,32.412,299003.34
0.0,1.0,0.0,0.0,299044.12,299044.12,40.76,299044.12
0.0,0.0,1.0,0.0,299066.7,299066.7,22.56,299066.7
1.0,0.0,0.0,0.0,299097.5,299097.5,30.84,299097.5
0.0,0.0,0.0,0.0,299170.94,299170.94,73.432,299170.94
0.0,1.0,1.0,0.0,299189.7,299189.7,18.728,299189.7
1.0,1.0,0.0,0.0,299224.75,299224.75,35.088,299224.75
0.0,1.0,0.0,0.0,299298.44,299298.44,73.688,299298.44
1.0,1.0,0.0,0.0,299352.5,299352.5,54.06,299352.5
1.0,0.0,1.0,0.0,299388.94,299388.94,36.416,299388.94
0.0,0.0,0.0,0.0,299427.28,299427.28,38.364,299427.28
1.0,0.0,0.0,0.0,299481.7,299481.7,54.4,299481.7
1.0,1.0,1.0,0.0,299515.0,299515.0,33.32,299515.0
0.0,1.0,0.0,0.0,299555.5,299555.5,40.504,299555.5
0.0,0.0,1.0,1.0,299578.72,299578.72,23.196,299578.72
1.0,0.0,0.0,1.0,299610.2,299610.2,31.48,299610.2
0.0,0.0,0.0,1.0,299682.97,299682.97,72.784,299682.97
0.0,1.0,1.0,1.0,299701.97,299701.97,19.004,299701.97
1.0,1.0,0.0,1.0,299737.47,299737.47,35.5,299737.47
0.0,1.0,0.0,1.0,299810.6,299810.6,73.128,299810.6
1.0,1.0,0.0,1.0,299870.0,299870.0,59.392,299870.0
1.0,0.0,1.0,1.0,299901.16,299901.16,31.16,299901.16
0.0,0.0,0.0,1.0,299921.97,299921.97,20.824,299921.97
1.0,0.0,0.0,1.0,299949.66,299949.66,27.668,299949.66
1.0,1.0,1.0,1.0,299970.5,299970.5,20.844,299970.5
0.0,1.0,0.0,1.0,299995.8,299995.8,25.332,299995.8
0.0,0.0,1.0,1.0,300007.88,300007.88,12.044,300007.88
1.0,0.0,0.0,1.0,300025.1,300025.1,17.24,300025.1
0.0,0.0,0.0,1.0,300074.1,300074.1,48.992,300074.1
0.0,1.0,1.0,1.0,300085.97,300085.97,11.856,300085.97
1.0,1.0,0.0,1.0,300115.1,300115.1,29.152,300115.1
0.0,1.0,0.0,1.0,300188.28,300188.28,73.184,300188.28
1.0,1.0,0.0,1.0,300240.06,300240.06,51.776,300240.06
1.0,0.0,1.0,0.0,300275.6,300275.6,35.528,300275.6
0.0,0.0,0.0,0.0,300313.94,300313.94,38.352,300313.94
1.0,0.0,0.0,0.0,300366.8,300366.8,52.868,300366.8
1.0,1.0,1.0,0.0,300399.7,300399.7,32.872,300399.7
0.0,1.0,0.0,0.0,300441.94,300441.94,42.236,300441.94
0.0,0.0,1.0,0.0,300467.47,300467.47,25.552,300467.47
1.0,0.0,0.0,0.0,300522.0,300522.0,54.52,300522.0
0.0,0.0,0.0,0.0,300591.75,300591.75,69.76,300591.75
0.0,1.0,1.0,0.0,300602.84,300602.84,11.1,300602.84
1.0,1.0,0.0,0.0,300628.4,300628.4,25.536,300628.4
0.0,1.0,0.0,0.0,300693.9,300693.9,65.516,300693.9
1.0,1.0,0.0,0.0,300752.25,300752.25,58.328,300752.25
1.0,0.0,1.0,0.0,300791.78,300791.78,39.556,300791.78
0.0,0.0,0.0,0.0,300833.0,300833.0,41.208,300833.0
1.0,0.0,0.0,0.0,300891.06,300891.06,58.076,300891.06
1.0,1.0,1.0,0.0,300925.66,300925.66,34.584,300925.66
0.0,1.0,0.0,0.0,300967.62,300967.62,41.964,300967.62
0.0,0.0,1.0,1.0,300992.2,300992.2,24.56,300992.2
1.0,0.0,0.0,1.0,301025.0,301025.0,32.804,301025.0
0.0,0.0,0.0,1.0,301099.72,301099.72,74.732,301099.72
0.0,1.0,1.0,1.0,301119.22,301119.22,19.484,301119.22
1.0,1.0,0.0,1.0,301155.75,301155.75,36.536,301155.75
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
0.0,0.0,0.0,0.0,0.0,301155.75,-301155.75,0.0
MARK 000
